ID,time,MRGSIM,NONMEM,diff
1,71,1960.8,1960.8,0
1,72,1855.8,1855.8,0
1,73,5511,5511,0
1,74,6053.8,6053.8,0
1,75,5916.7,5916.7,0
1,76,5641.8,5641.8,0
1,77,5349.2,5349.2,0
1,78,5065,5065,0
1,79,4794.4,4794.4,0
1,80,4538,4538,0
1,81,4295.1,4295.1,0
1,82,4065.3,4065.3,0
1,83,3847.7,3847.7,0
1,84,3641.8,3641.8,0
1,85,3446.9,3446.9,0
1,86,3262.5,3262.5,0
1,87,3087.9,3087.9,0
1,88,2922.6,2922.6,0
1,89,2766.2,2766.2,0
1,90,2618.2,2618.2,0
1,91,2478.1,2478.1,0
1,92,2345.5,2345.5,0
1,93,2219.9,2219.9,0
1,94,2101.1,2101.1,0
1,95,1988.7,1988.7,0
1,96,1882.3,1882.3,0
1,97,1781.5,1781.5,0
1,98,1686.2,1686.2,0
1,99,1596,1596,0
1,100,1510.6,1510.6,0
1,101,1429.7,1429.7,0
1,102,1353.2,1353.2,0
1,103,1280.8,1280.8,0
1,104,1212.3,1212.3,0
1,105,1147.4,1147.4,0
1,106,1086,1086,0
1,107,1027.9,1027.9,0
1,108,972.86,972.86,0
1,109,920.8,920.8,0
1,110,871.52,871.52,0
1,111,824.88,824.88,0
1,112,780.74,780.74,0
1,113,738.96,738.96,0
1,114,699.41,699.41,0
1,115,661.98,661.98,0
1,116,626.56,626.56,0
1,117,593.03,593.03,0
1,118,561.29,561.29,0
1,119,531.25,531.25,0
1,120,502.82,502.82,0
1,121,475.91,475.91,0
1,122,450.45,450.45,0
1,123,426.34,426.34,0
1,124,403.52,403.52,0
1,125,381.93,381.93,0
1,126,361.49,361.49,0
1,127,342.15,342.15,0
1,128,323.84,323.84,0
1,129,306.51,306.51,0
1,130,290.1,290.1,0
2,0,0,0,0
2,0,0,0,0
2,1,0,0,0
2,2,0,0,0
2,3,0,0,0
2,4,0,0,0
2,5,0,0,0
2,6,0,0,0
2,7,0,0,0
2,8,0,0,0
2,9,0,0,0
2,10,0,0,0
2,11,0,0,0
2,12,0,0,0
2,13,10629,10629,0
2,14,10060,10060,0
2,15,9521.9,9521.9,0
2,16,9012.3,9012.3,0
2,17,8530,8530,0
2,18,8073.5,8073.5,0
2,19,7641.5,7641.5,0
2,20,7232.5,7232.5,0
2,21,6845.5,6845.5,0
2,22,6479.2,6479.2,0
2,23,6132.4,6132.4,0
2,24,5804.2,5804.2,0
2,25,5493.6,5493.6,0
2,26,5199.6,5199.6,0
2,27,4921.4,4921.4,0
2,28,4658,4658,0
2,29,4408.7,4408.7,0
2,30,4172.8,4172.8,0
2,31,3949.5,3949.5,0
2,32,3738.1,3738.1,0
2,33,3538.1,3538.1,0
2,34,3348.8,3348.8,0
2,35,3169.5,3169.5,0
2,36,2999.9,2999.9,0
2,37,13468,13468,0
2,38,12748,12748,0
2,39,12065,12065,0
2,40,11420,11420,0
2,41,10809,10809,0
2,42,10230,10230,0
2,43,9682.8,9682.8,0
2,44,9164.6,9164.6,0
2,45,8674.2,8674.2,0
2,46,8210,8210,0
2,47,7770.6,7770.6,0
2,48,7354.8,7354.8,0
2,49,6961.2,6961.2,0
2,50,6588.6,6588.6,0
2,51,6236.1,6236.1,0
2,52,5902.3,5902.3,0
2,53,5586.5,5586.5,0
2,54,5287.5,5287.5,0
2,55,5004.6,5004.6,0
2,56,4736.7,4736.7,0
2,57,4483.2,4483.2,0
2,58,4243.3,4243.3,0
2,59,4016.2,4016.2,0
2,60,3801.3,3801.3,0
2,61,14227,14227,0
2,62,13466,13466,0
2,63,12745,12745,0
2,64,12063,12063,0
2,65,11417,11417,0
2,66,10806,10806,0
2,67,10228,10228,0
2,68,9680.7,9680.7,0
2,69,9162.7,9162.7,0
2,70,8672.3,8672.3,0
2,71,8208.2,8208.2,0
2,72,7769,7769,0
2,73,7353.2,7353.2,0
2,74,6959.7,6959.7,0
2,75,6587.3,6587.3,0
2,76,6234.7,6234.7,0
2,77,5901.1,5901.1,0
2,78,5585.3,5585.3,0
2,79,5286.4,5286.4,0
2,80,5003.5,5003.5,0
2,81,4735.7,4735.7,0
2,82,4482.3,4482.3,0
2,83,4242.4,4242.4,0
2,84,4015.4,4015.4,0
2,85,14430,14430,0
2,86,13657,13657,0
2,87,12926,12926,0
2,88,12235,12235,0
2,89,11580,11580,0
2,90,10960,10960,0
2,91,10374,10374,0
2,92,9818.6,9818.6,0
2,93,9293.2,9293.2,0
2,94,8795.8,8795.8,0
2,95,8325.1,8325.1,0
2,96,7879.6,7879.6,0
2,97,7457.9,7457.9,0
2,98,7058.8,7058.8,0
2,99,6681.1,6681.1,0
2,100,6323.5,6323.5,0
2,101,5985.1,5985.1,0
2,102,5664.8,5664.8,0
2,103,5361.7,5361.7,0
2,104,5074.8,5074.8,0
2,105,4803.2,4803.2,0
2,106,4546.1,4546.1,0
2,107,4302.9,4302.9,0
2,108,4072.6,4072.6,0
2,109,3854.6,3854.6,0
2,110,3648.4,3648.4,0
2,111,3453.1,3453.1,0
2,112,3268.3,3268.3,0
2,113,3093.4,3093.4,0
2,114,2927.9,2927.9,0
2,115,2771.2,2771.2,0
2,116,2622.9,2622.9,0
2,117,2482.5,2482.5,0
2,118,2349.7,2349.7,0
2,119,2223.9,2223.9,0
2,120,2104.9,2104.9,0
2,121,1992.3,1992.3,0
2,122,1885.7,1885.7,0
2,123,1784.7,1784.7,0
2,124,1689.2,1689.2,0
2,125,1598.8,1598.8,0
2,126,1513.3,1513.3,0
2,127,1432.3,1432.3,0
2,128,1355.6,1355.6,0
2,129,1283.1,1283.1,0
2,130,1214.4,1214.4,0
3,0,0,0,0
3,0,0,0,0
3,1,486.5,486.5,0
3,2,946.96,946.96,0
3,3,1382.8,1382.8,0
3,4,1795.3,1795.3,0
3,5,2185.7,2185.7,0
3,6,2555.2,2555.2,0
3,7,2905,2905,0
3,8,3236,3236,0
3,9,3549.4,3549.4,0
3,10,3845.9,3845.9,0
3,11,3640.1,3640.1,0
3,12,3445.3,3445.3,0
3,13,3260.9,3260.9,0
3,14,3086.4,3086.4,0
3,15,2921.2,2921.2,0
3,16,2764.9,2764.9,0
3,17,2617,2617,0
3,18,2476.9,2476.9,0
3,19,2344.4,2344.4,0
3,20,2218.9,2218.9,0
3,21,2100.2,2100.2,0
3,22,1987.8,1987.8,0
3,23,1881.4,1881.4,0
3,24,1780.7,1780.7,0
3,25,2171.9,2171.9,0
3,26,2542.2,2542.2,0
3,27,2892.6,2892.6,0
3,28,3224.3,3224.3,0
3,29,3538.3,3538.3,0
3,30,3835.4,3835.4,0
3,31,4116.7,4116.7,0
3,32,4382.9,4382.9,0
3,33,4634.8,4634.8,0
3,34,4873.3,4873.3,0
3,35,4612.5,4612.5,0
3,36,4365.7,4365.7,0
3,37,4132,4132,0
3,38,3910.9,3910.9,0
3,39,3701.6,3701.6,0
3,40,3503.5,3503.5,0
3,41,3316,3316,0
3,42,3138.6,3138.6,0
3,43,2970.6,2970.6,0
3,44,2811.6,2811.6,0
3,45,2661.2,2661.2,0
3,46,2518.8,2518.8,0
3,47,2384,2384,0
3,48,2256.4,2256.4,0
3,49,2622.1,2622.1,0
3,50,2968.3,2968.3,0
3,51,3296,3296,0
3,52,3606.1,3606.1,0
3,53,3899.6,3899.6,0
3,54,4177.4,4177.4,0
3,55,4440.4,4440.4,0
3,56,4689.2,4689.2,0
3,57,4924.8,4924.8,0
3,58,5147.7,5147.7,0
3,59,4872.3,4872.3,0
3,60,4611.5,4611.5,0
3,61,4364.7,4364.7,0
3,62,4131.2,4131.2,0
3,63,3910.1,3910.1,0
3,64,3700.8,3700.8,0
3,65,3502.8,3502.8,0
3,66,3315.3,3315.3,0
3,67,3137.9,3137.9,0
3,68,2970,2970,0
3,69,2811,2811,0
3,70,2660.6,2660.6,0
3,71,2518.2,2518.2,0
3,72,2383.5,2383.5,0
3,73,2742.4,2742.4,0
3,74,3082.2,3082.2,0
3,75,3403.7,3403.7,0
3,76,3708.1,3708.1,0
3,77,3996.1,3996.1,0
3,78,4268.8,4268.8,0
3,79,4526.8,4526.8,0
3,80,4771.1,4771.1,0
3,81,5002.2,5002.2,0
3,82,5221.1,5221.1,0
3,83,4941.6,4941.6,0
3,84,4677.2,4677.2,0
3,85,4426.9,4426.9,0
3,86,4190,4190,0
3,87,3965.8,3965.8,0
3,88,3753.5,3753.5,0
3,89,3552.7,3552.7,0
3,90,3362.5,3362.5,0
3,91,3182.6,3182.6,0
3,92,3012.3,3012.3,0
3,93,2851.1,2851.1,0
3,94,2698.5,2698.5,0
3,95,2554.1,2554.1,0
3,96,2417.4,2417.4,0
3,97,2288,2288,0
3,98,2165.6,2165.6,0
3,99,2049.7,2049.7,0
3,100,1940,1940,0
3,101,1836.2,1836.2,0
3,102,1737.9,1737.9,0
3,103,1644.9,1644.9,0
3,104,1556.9,1556.9,0
3,105,1473.6,1473.6,0
3,106,1394.7,1394.7,0
3,107,1320.1,1320.1,0
3,108,1249.4,1249.4,0
3,109,1182.6,1182.6,0
3,110,1119.3,1119.3,0
3,111,1059.4,1059.4,0
3,112,1002.7,1002.7,0
3,113,949.04,949.04,0
3,114,898.26,898.26,0
3,115,850.19,850.19,0
3,116,804.69,804.69,0
3,117,761.63,761.63,0
3,118,720.87,720.87,0
3,119,682.29,682.29,0
3,120,645.78,645.78,0
3,121,611.22,611.22,0
3,122,578.51,578.51,0
3,123,547.55,547.55,0
3,124,518.25,518.25,0
3,125,490.51,490.51,0
3,126,464.26,464.26,0
3,127,439.42,439.42,0
3,128,415.9,415.9,0
3,129,393.65,393.65,0
3,130,372.58,372.58,0
4,0,0,0,0
4,0,0,0,0
4,1,486.5,486.5,0
4,2,946.96,946.96,0
4,3,1382.8,1382.8,0
4,4,1795.3,1795.3,0
4,5,2185.7,2185.7,0
4,6,2555.2,2555.2,0
4,7,2905,2905,0
4,8,3236,3236,0
4,9,3549.4,3549.4,0
4,10,3845.9,3845.9,0
4,11,4126.6,4126.6,0
4,12,4392.3,4392.3,0
4,13,4643.7,4643.7,0
4,14,4881.7,4881.7,0
4,15,5107,5107,0
4,16,5320.2,5320.2,0
4,17,5521.9,5521.9,0
4,18,5712.9,5712.9,0
4,19,5893.7,5893.7,0
4,20,6064.8,6064.8,0
4,21,6226.7,6226.7,0
4,22,6380,6380,0
4,23,6525.1,6525.1,0
4,24,6662.4,6662.4,0
4,25,6305.9,6305.9,0
4,26,5968.4,5968.4,0
4,27,5649,5649,0
4,28,5346.7,5346.7,0
4,29,5060.6,5060.6,0
4,30,4789.8,4789.8,0
4,31,4533.4,4533.4,0
4,32,4290.8,4290.8,0
4,33,4061.2,4061.2,0
4,34,3843.9,3843.9,0
4,35,3638.2,3638.2,0
4,36,3443.5,3443.5,0
4,37,3259.2,3259.2,0
4,38,3084.8,3084.8,0
4,39,2919.7,2919.7,0
4,40,2763.5,2763.5,0
4,41,2615.6,2615.6,0
4,42,2475.6,2475.6,0
4,43,2343.1,2343.1,0
4,44,2217.7,2217.7,0
4,45,2099,2099,0
4,46,1986.7,1986.7,0
4,47,1880.4,1880.4,0
4,48,1779.8,1779.8,0
4,49,1684.5,1684.5,0
4,50,1594.4,1594.4,0
4,51,1509.1,1509.1,0
4,52,1428.3,1428.3,0
4,53,1351.9,1351.9,0
4,54,1279.5,1279.5,0
4,55,1211,1211,0
4,56,1146.2,1146.2,0
4,57,1084.9,1084.9,0
4,58,1026.8,1026.8,0
4,59,971.88,971.88,0
4,60,919.87,919.87,0
4,61,870.65,870.65,0
4,62,824.05,824.05,0
4,63,779.95,779.95,0
4,64,738.22,738.22,0
4,65,698.71,698.71,0
4,66,661.32,661.32,0
4,67,625.93,625.93,0
4,68,592.43,592.43,0
4,69,560.73,560.73,0
4,70,530.72,530.72,0
4,71,502.32,502.32,0
4,72,475.44,475.44,0
4,73,449.99,449.99,0
4,74,425.91,425.91,0
4,75,403.12,403.12,0
4,76,381.55,381.55,0
4,77,361.13,361.13,0
4,78,341.8,341.8,0
4,79,323.51,323.51,0
4,80,306.2,306.2,0
4,81,289.81,289.81,0
4,82,274.3,274.3,0
4,83,259.62,259.62,0
4,84,245.73,245.73,0
4,85,232.58,232.58,0
4,86,220.13,220.13,0
4,87,208.35,208.35,0
4,88,197.2,197.2,0
4,89,186.65,186.65,0
4,90,176.66,176.66,0
4,91,167.21,167.21,0
4,92,158.26,158.26,0
4,93,149.79,149.79,0
4,94,141.77,141.77,0
4,95,134.19,134.19,0
4,96,127.01,127.01,0
4,97,120.21,120.21,0
4,98,113.78,113.78,0
4,99,107.69,107.69,0
4,100,101.92,101.92,0
4,101,96.47,96.47,0
4,102,91.308,91.308,0
4,103,86.421,86.421,0
4,104,81.797,81.797,0
4,105,77.419,77.419,0
4,106,73.276,73.276,0
4,107,69.355,69.355,0
4,108,65.643,65.643,0
4,109,62.13,62.13,0
4,110,58.806,58.806,0
4,111,55.659,55.659,0
4,112,52.68,52.68,0
4,113,49.861,49.861,0
4,114,47.193,47.193,0
4,115,44.667,44.667,0
4,116,42.277,42.277,0
4,117,40.014,40.014,0
4,118,37.873,37.873,0
4,119,35.846,35.846,0
4,120,33.928,33.928,0
4,121,32.112,32.112,0
4,122,30.394,30.394,0
4,123,28.767,28.767,0
4,124,27.228,27.228,0
4,125,25.771,25.771,0
4,126,24.392,24.392,0
4,127,23.086,23.086,0
4,128,21.851,21.851,0
4,129,20.681,20.681,0
4,130,19.575,19.575,0
5,0,0,0,0
5,0,0,0,0
5,1,243.25,243.25,0
5,2,473.48,473.48,0
5,3,691.39,691.39,0
5,4,897.64,897.64,0
5,5,1092.9,1092.9,0
5,6,1277.6,1277.6,0
5,7,1452.5,1452.5,0
5,8,1618,1618,0
5,9,1774.7,1774.7,0
5,10,1923,1923,0
5,11,2063.3,2063.3,0
5,12,2196.1,2196.1,0
5,13,2321.9,2321.9,0
5,14,2440.8,2440.8,0
5,15,2553.5,2553.5,0
5,16,2660.1,2660.1,0
5,17,2761,2761,0
5,18,2856.5,2856.5,0
5,19,2946.9,2946.9,0
5,20,3032.4,3032.4,0
5,21,3113.4,3113.4,0
5,22,3190,3190,0
5,23,3262.5,3262.5,0
5,24,3331.2,3331.2,0
5,25,3396.2,3396.2,0
5,26,3457.7,3457.7,0
5,27,3515.9,3515.9,0
5,28,3571,3571,0
5,29,3623.1,3623.1,0
5,30,3672.5,3672.5,0
5,31,3719.2,3719.2,0
5,32,3763.4,3763.4,0
5,33,3805.3,3805.3,0
5,34,3844.9,3844.9,0
5,35,3882.4,3882.4,0
5,36,3917.9,3917.9,0
5,37,3951.5,3951.5,0
5,38,3983.2,3983.2,0
5,39,4013.3,4013.3,0
5,40,4041.8,4041.8,0
5,41,4068.8,4068.8,0
5,42,4094.3,4094.3,0
5,43,4118.4,4118.4,0
5,44,4141.3,4141.3,0
5,45,4162.9,4162.9,0
5,46,4183.4,4183.4,0
5,47,4202.7,4202.7,0
5,48,4221.1,4221.1,0
5,49,3995.2,3995.2,0
5,50,3781.4,3781.4,0
5,51,3579,3579,0
5,52,3387.5,3387.5,0
5,53,3206.2,3206.2,0
5,54,3034.6,3034.6,0
5,55,2872.2,2872.2,0
5,56,2718.5,2718.5,0
5,57,2573.1,2573.1,0
5,58,2435.4,2435.4,0
5,59,2305,2305,0
5,60,2181.7,2181.7,0
5,61,2064.9,2064.9,0
5,62,1954.4,1954.4,0
5,63,1849.8,1849.8,0
5,64,1750.8,1750.8,0
5,65,1657.1,1657.1,0
5,66,1568.5,1568.5,0
5,67,1484.5,1484.5,0
5,68,1405.1,1405.1,0
5,69,1329.9,1329.9,0
5,70,1258.7,1258.7,0
5,71,1191.4,1191.4,0
5,72,1127.6,1127.6,0
5,73,1067.3,1067.3,0
5,74,1010.1,1010.1,0
5,75,956.09,956.09,0
5,76,904.92,904.92,0
5,77,856.49,856.49,0
5,78,810.66,810.66,0
5,79,767.28,767.28,0
5,80,726.22,726.22,0
5,81,687.35,687.35,0
5,82,650.57,650.57,0
5,83,615.75,615.75,0
5,84,582.8,582.8,0
5,85,551.61,551.61,0
5,86,522.09,522.09,0
5,87,494.15,494.15,0
5,88,467.71,467.71,0
5,89,442.68,442.68,0
5,90,418.99,418.99,0
5,91,396.57,396.57,0
5,92,375.35,375.35,0
5,93,355.26,355.26,0
5,94,336.25,336.25,0
5,95,318.25,318.25,0
5,96,301.22,301.22,0
5,97,285.1,285.1,0
5,98,269.84,269.84,0
5,99,255.4,255.4,0
5,100,241.74,241.74,0
5,101,228.8,228.8,0
5,102,216.56,216.56,0
5,103,204.97,204.97,0
5,104,194,194,0
5,105,183.62,183.62,0
5,106,173.79,173.79,0
5,107,164.49,164.49,0
5,108,155.69,155.69,0
5,109,147.36,147.36,0
5,110,139.47,139.47,0
5,111,132.01,132.01,0
5,112,124.94,124.94,0
5,113,118.26,118.26,0
5,114,111.93,111.93,0
5,115,105.94,105.94,0
5,116,100.27,100.27,0
5,117,94.902,94.902,0
5,118,89.824,89.824,0
5,119,85.017,85.017,0
5,120,80.467,80.467,0
5,121,76.161,76.161,0
5,122,72.085,72.085,0
5,123,68.227,68.227,0
5,124,64.576,64.576,0
5,125,61.121,61.121,0
5,126,57.85,57.85,0
5,127,54.754,54.754,0
5,128,51.824,51.824,0
5,129,49.05,49.05,0
5,130,46.425,46.425,0
6,0,0,0,0
6,0,0,0,0
6,1,196.84,196.84,0
6,2,545.18,545.18,0
6,3,911.03,911.03,0
6,4,1265.4,1265.4,0
6,5,1602.6,1602.6,0
6,6,1922.1,1922.1,0
6,7,2224.6,2224.6,0
6,8,2511,2511,0
6,9,2782,2782,0
6,10,3038.6,3038.6,0
6,11,3281.4,3281.4,0
6,12,3511.2,3511.2,0
6,13,3531.9,3531.9,0
6,14,3389.4,3389.4,0
6,15,3218.4,3218.4,0
6,16,3048.5,3048.5,0
6,17,2885.9,2885.9,0
6,18,2731.5,2731.5,0
6,19,2585.4,2585.4,0
6,20,2447,2447,0
6,21,2316.1,2316.1,0
6,22,2192.1,2192.1,0
6,23,2074.8,2074.8,0
6,24,1963.8,1963.8,0
6,25,2055.5,2055.5,0
6,26,2304.4,2304.4,0
6,27,2576.1,2576.1,0
6,28,2841.4,2841.4,0
6,29,3094.2,3094.2,0
6,30,3333.9,3333.9,0
6,31,3560.9,3560.9,0
6,32,3775.7,3775.7,0
6,33,3979.1,3979.1,0
6,34,4171.6,4171.6,0
6,35,4353.7,4353.7,0
6,36,4526.2,4526.2,0
6,37,4492.5,4492.5,0
6,38,4298.7,4298.7,0
6,39,4079,4079,0
6,40,3863,3863,0
6,41,3656.8,3656.8,0
6,42,3461.2,3461.2,0
6,43,3276,3276,0
6,44,3100.7,3100.7,0
6,45,2934.8,2934.8,0
6,46,2777.7,2777.7,0
6,47,2629.1,2629.1,0
6,48,2488.4,2488.4,0
6,49,2552.1,2552.1,0
6,50,2774.4,2774.4,0
6,51,3020.9,3020.9,0
6,52,3262.4,3262.4,0
6,53,3492.7,3492.7,0
6,54,3711.1,3711.1,0
6,55,3917.9,3917.9,0
6,56,4113.6,4113.6,0
6,57,4298.9,4298.9,0
6,58,4474.2,4474.2,0
6,59,4640.2,4640.2,0
6,60,4797.3,4797.3,0
6,61,4749.2,4749.2,0
6,62,4541.6,4541.6,0
6,63,4308.9,4308.9,0
6,64,4080.6,4080.6,0
6,65,3862.8,3862.8,0
6,66,3656.2,3656.2,0
6,67,3460.5,3460.5,0
6,68,3275.4,3275.4,0
6,69,3100.1,3100.1,0
6,70,2934.2,2934.2,0
6,71,2777.2,2777.2,0
6,72,2628.5,2628.5,0
6,73,2684.7,2684.7,0
6,74,2899.9,2899.9,0
6,75,3139.7,3139.7,0
6,76,3374.8,3374.8,0
6,77,3599.1,3599.1,0
6,78,3811.8,3811.8,0
6,79,4013.2,4013.2,0
6,80,4203.9,4203.9,0
6,81,4384.3,4384.3,0
6,82,4555.1,4555.1,0
6,83,4716.7,4716.7,0
6,84,4869.7,4869.7,0
6,85,4817.7,4817.7,0
6,86,4606.4,4606.4,0
6,87,4370.3,4370.3,0
6,88,4138.8,4138.8,0
6,89,3917.8,3917.8,0
6,90,3708.2,3708.2,0
6,91,3509.8,3509.8,0
6,92,3322,3322,0
6,93,3144.2,3144.2,0
6,94,2976,2976,0
6,95,2816.7,2816.7,0
6,96,2666,2666,0
6,97,2523.3,2523.3,0
6,98,2388.3,2388.3,0
6,99,2260.5,2260.5,0
6,100,2139.5,2139.5,0
6,101,2025,2025,0
6,102,1916.6,1916.6,0
6,103,1814.1,1814.1,0
6,104,1717,1717,0
6,105,1625.1,1625.1,0
6,106,1538.1,1538.1,0
6,107,1455.8,1455.8,0
6,108,1377.9,1377.9,0
6,109,1304.2,1304.2,0
6,110,1234.4,1234.4,0
6,111,1168.3,1168.3,0
6,112,1105.8,1105.8,0
6,113,1046.6,1046.6,0
6,114,990.61,990.61,0
6,115,937.6,937.6,0
6,116,887.42,887.42,0
6,117,839.93,839.93,0
6,118,794.98,794.98,0
6,119,752.44,752.44,0
6,120,712.17,712.17,0
6,121,674.06,674.06,0
6,122,637.99,637.99,0
6,123,603.85,603.85,0
6,124,571.53,571.53,0
6,125,540.95,540.95,0
6,126,512,512,0
6,127,484.6,484.6,0
6,128,458.67,458.67,0
6,129,434.12,434.12,0
6,130,410.89,410.89,0
7,0,0,0,0
7,0,0,0,0
7,1,0,0,0
7,2,0,0,0
7,3,0,0,0
7,4,0,0,0
7,5,415.22,415.22,0
7,6,879.5,879.5,0
7,7,1318.9,1318.9,0
7,8,1734.8,1734.8,0
7,9,2128.5,2128.5,0
7,10,2501.1,2501.1,0
7,11,2853.7,2853.7,0
7,12,3187.5,3187.5,0
7,13,3503.4,3503.4,0
7,14,3802.5,3802.5,0
7,15,3670.3,3670.3,0
7,16,3473.8,3473.8,0
7,17,3287.9,3287.9,0
7,18,3112,3112,0
7,19,2945.4,2945.4,0
7,20,2787.8,2787.8,0
7,21,2638.6,2638.6,0
7,22,2497.4,2497.4,0
7,23,2363.8,2363.8,0
7,24,2237.3,2237.3,0
7,25,2117.6,2117.6,0
7,26,2004.2,2004.2,0
7,27,1897,1897,0
7,28,1795.5,1795.5,0
7,29,2114.6,2114.6,0
7,30,2487.9,2487.9,0
7,31,2841.3,2841.3,0
7,32,3175.7,3175.7,0
7,33,3492.3,3492.3,0
7,34,3791.9,3791.9,0
7,35,4075.5,4075.5,0
7,36,4343.9,4343.9,0
7,37,4597.9,4597.9,0
7,38,4838.4,4838.4,0
7,39,4650.7,4650.7,0
7,40,4401.8,4401.8,0
7,41,4166.3,4166.3,0
7,42,3943.3,3943.3,0
7,43,3732.3,3732.3,0
7,44,3532.5,3532.5,0
7,45,3343.5,3343.5,0
7,46,3164.6,3164.6,0
7,47,2995.2,2995.2,0
7,48,2834.9,2834.9,0
7,49,2683.2,2683.2,0
7,50,2539.6,2539.6,0
7,51,2403.7,2403.7,0
7,52,2275.1,2275.1,0
7,53,2568.6,2568.6,0
7,54,2917.6,2917.6,0
7,55,3248,3248,0
7,56,3560.6,3560.6,0
7,57,3856.6,3856.6,0
7,58,4136.7,4136.7,0
7,59,4401.8,4401.8,0
7,60,4652.8,4652.8,0
7,61,4890.3,4890.3,0
7,62,5115.1,5115.1,0
7,63,4912.6,4912.6,0
7,64,4649.7,4649.7,0
7,65,4400.9,4400.9,0
7,66,4165.4,4165.4,0
7,67,3942.5,3942.5,0
7,68,3731.5,3731.5,0
7,69,3531.8,3531.8,0
7,70,3342.8,3342.8,0
7,71,3163.9,3163.9,0
7,72,2994.6,2994.6,0
7,73,2834.3,2834.3,0
7,74,2682.7,2682.7,0
7,75,2539.1,2539.1,0
7,76,2403.2,2403.2,0
7,77,2689.8,2689.8,0
7,78,3032.4,3032.4,0
7,79,3356.6,3356.6,0
7,80,3663.5,3663.5,0
7,81,3953.9,3953.9,0
7,82,4228.8,4228.8,0
7,83,4489,4489,0
7,84,4735.3,4735.3,0
7,85,4968.4,4968.4,0
7,86,5189,5189,0
7,87,4982.6,4982.6,0
7,88,4715.9,4715.9,0
7,89,4463.6,4463.6,0
7,90,4224.7,4224.7,0
7,91,3998.6,3998.6,0
7,92,3784.6,3784.6,0
7,93,3582.1,3582.1,0
7,94,3390.4,3390.4,0
7,95,3209,3209,0
7,96,3037.2,3037.2,0
7,97,2874.7,2874.7,0
7,98,2720.9,2720.9,0
7,99,2575.3,2575.3,0
7,100,2437.4,2437.4,0
7,101,2307,2307,0
7,102,2183.5,2183.5,0
7,103,2066.7,2066.7,0
7,104,1956.1,1956.1,0
7,105,1851.4,1851.4,0
7,106,1752.3,1752.3,0
7,107,1658.6,1658.6,0
7,108,1569.8,1569.8,0
7,109,1485.8,1485.8,0
7,110,1406.3,1406.3,0
7,111,1331,1331,0
7,112,1259.8,1259.8,0
7,113,1192.4,1192.4,0
7,114,1128.6,1128.6,0
7,115,1068.2,1068.2,0
7,116,1011,1011,0
7,117,956.91,956.91,0
7,118,905.7,905.7,0
7,119,857.23,857.23,0
7,120,811.35,811.35,0
7,121,767.93,767.93,0
7,122,726.84,726.84,0
7,123,687.94,687.94,0
7,124,651.13,651.13,0
7,125,616.28,616.28,0
7,126,583.3,583.3,0
7,127,552.09,552.09,0
7,128,522.54,522.54,0
7,129,494.58,494.58,0
7,130,468.11,468.11,0
8,0,0,0,0
8,0,0,0,0
8,1,0,0,0
8,2,0,0,0
8,3,0,0,0
8,4,367.37,367.37,0
8,5,834.21,834.21,0
8,6,1276.1,1276.1,0
8,7,1694.3,1694.3,0
8,8,1780.5,1780.5,0
8,9,1685.2,1685.2,0
8,10,1595,1595,0
8,11,1509.7,1509.7,0
8,12,1428.9,1428.9,0
8,13,1352.4,1352.4,0
8,14,1280,1280,0
8,15,1211.5,1211.5,0
8,16,1146.7,1146.7,0
8,17,1085.3,1085.3,0
8,18,1027.3,1027.3,0
8,19,972.29,972.29,0
8,20,920.25,920.25,0
8,21,871.01,871.01,0
8,22,824.4,824.4,0
8,23,780.28,780.28,0
8,24,738.52,738.52,0
8,25,699,699,0
8,26,661.59,661.59,0
8,27,626.19,626.19,0
8,28,960.05,960.05,0
8,29,1395.2,1395.2,0
8,30,1807,1807,0
8,31,2196.8,2196.8,0
8,32,2256.1,2256.1,0
8,33,2135.4,2135.4,0
8,34,2021.1,2021.1,0
8,35,1913,1913,0
8,36,1810.6,1810.6,0
8,37,1713.7,1713.7,0
8,38,1622,1622,0
8,39,1535.2,1535.2,0
8,40,1453,1453,0
8,41,1375.3,1375.3,0
8,42,1301.7,1301.7,0
8,43,1232,1232,0
8,44,1166.1,1166.1,0
8,45,1103.7,1103.7,0
8,46,1044.6,1044.6,0
8,47,988.72,988.72,0
8,48,935.81,935.81,0
8,49,885.73,885.73,0
8,50,838.33,838.33,0
8,51,793.46,793.46,0
8,52,1118.4,1118.4,0
8,53,1545,1545,0
8,54,1948.8,1948.8,0
8,55,2331,2331,0
8,56,2383.2,2383.2,0
8,57,2255.7,2255.7,0
8,58,2134.9,2134.9,0
8,59,2020.7,2020.7,0
8,60,1912.6,1912.6,0
8,61,1810.2,1810.2,0
8,62,1713.3,1713.3,0
8,63,1621.6,1621.6,0
8,64,1534.9,1534.9,0
8,65,1452.7,1452.7,0
8,66,1375,1375,0
8,67,1301.4,1301.4,0
8,68,1231.8,1231.8,0
8,69,1165.8,1165.8,0
8,70,1103.4,1103.4,0
8,71,1044.4,1044.4,0
8,72,988.51,988.51,0
8,73,935.61,935.61,0
8,74,885.54,885.54,0
8,75,838.15,838.15,0
8,76,1160.7,1160.7,0
8,77,1585.1,1585.1,0
8,78,1986.7,1986.7,0
8,79,2366.9,2366.9,0
8,80,2417.1,2417.1,0
8,81,2287.8,2287.8,0
8,82,2165.4,2165.4,0
8,83,2049.5,2049.5,0
