C,ID,time,evid,amt,cmt,ss,ii,addl,rate,LAGT,MODE,DUR2,RAT2,BIOAV,DV,CP
.,1,29,0,0,2,0,0,0,0,0,0,2,10,1,.,6114.9
.,1,30,0,0,2,0,0,0,0,0,0,2,10,1,.,5915.8
.,1,31,0,0,2,0,0,0,0,0,0,2,10,1,.,5722.2
.,1,32,0,0,2,0,0,0,0,0,0,2,10,1,.,5534.6
.,1,33,0,0,2,0,0,0,0,0,0,2,10,1,.,5353.2
.,1,34,0,0,2,0,0,0,0,0,0,2,10,1,.,5177.7
.,1,35,0,0,2,0,0,0,0,0,0,2,10,1,.,5008
.,1,36,0,0,2,0,0,0,0,0,0,2,10,1,.,4843.8
.,1,37,0,0,2,0,0,0,0,0,0,2,10,1,.,7221.6
.,1,38,0,0,2,0,0,0,0,0,0,2,10,1,.,7550.9
.,1,39,0,0,2,0,0,0,0,0,0,2,10,1,.,7429.6
.,1,40,0,0,2,0,0,0,0,0,0,2,10,1,.,7214.2
.,1,41,0,0,2,0,0,0,0,0,0,2,10,1,.,6984
.,1,42,0,0,2,0,0,0,0,0,0,2,10,1,.,6756.5
.,1,43,0,0,2,0,0,0,0,0,0,2,10,1,.,6535.3
.,1,44,0,0,2,0,0,0,0,0,0,2,10,1,.,6321.1
.,1,45,0,0,2,0,0,0,0,0,0,2,10,1,.,6113.9
.,1,46,0,0,2,0,0,0,0,0,0,2,10,1,.,5913.4
.,1,47,0,0,2,0,0,0,0,0,0,2,10,1,.,5719.6
.,1,48,0,0,2,0,0,0,0,0,0,2,10,1,.,5532.1
.,1,49,0,0,2,0,0,0,0,0,0,2,10,1,.,5350.7
.,1,50,0,0,2,0,0,0,0,0,0,2,10,1,.,5175.3
.,1,51,0,0,2,0,0,0,0,0,0,2,10,1,.,5005.6
.,1,52,0,0,2,0,0,0,0,0,0,2,10,1,.,4841.5
.,1,53,0,0,2,0,0,0,0,0,0,2,10,1,.,4682.8
.,1,54,0,0,2,0,0,0,0,0,0,2,10,1,.,4529.3
.,1,55,0,0,2,0,0,0,0,0,0,2,10,1,.,4380.8
.,1,56,0,0,2,0,0,0,0,0,0,2,10,1,.,4237.2
.,1,57,0,0,2,0,0,0,0,0,0,2,10,1,.,4098.3
.,1,58,0,0,2,0,0,0,0,0,0,2,10,1,.,3963.9
.,1,59,0,0,2,0,0,0,0,0,0,2,10,1,.,3833.9
.,1,60,0,0,2,0,0,0,0,0,0,2,10,1,.,3708.3
.,1,61,0,0,2,0,0,0,0,0,0,2,10,1,.,3586.7
.,1,62,0,0,2,0,0,0,0,0,0,2,10,1,.,3469.1
.,1,63,0,0,2,0,0,0,0,0,0,2,10,1,.,3355.4
.,1,64,0,0,2,0,0,0,0,0,0,2,10,1,.,3245.4
.,1,65,0,0,2,0,0,0,0,0,0,2,10,1,.,3139
.,1,66,0,0,2,0,0,0,0,0,0,2,10,1,.,3036.1
.,1,67,0,0,2,0,0,0,0,0,0,2,10,1,.,2936.5
.,1,68,0,0,2,0,0,0,0,0,0,2,10,1,.,2840.3
.,1,69,0,0,2,0,0,0,0,0,0,2,10,1,.,2747.1
.,1,70,0,0,2,0,0,0,0,0,0,2,10,1,.,2657.1
.,1,71,0,0,2,0,0,0,0,0,0,2,10,1,.,2570
.,1,72,0,0,2,0,0,0,0,0,0,2,10,1,.,2485.7
.,2,0,0,0,2,0,0,0,0,0,0,2,10,1,.,0
.,2,0,1,100,2,0,12,3,10,0,0,2,10,1,.,0
.,2,1,0,0,2,0,0,0,0,0,0,2,10,1,.,327.84
.,2,2,0,0,2,0,0,0,0,0,0,2,10,1,.,644.93
.,2,3,0,0,2,0,0,0,0,0,0,2,10,1,.,951.63
.,2,4,0,0,2,0,0,0,0,0,0,2,10,1,.,1248.3
.,2,5,0,0,2,0,0,0,0,0,0,2,10,1,.,1535.2
.,2,6,0,0,2,0,0,0,0,0,0,2,10,1,.,1812.7
.,2,7,0,0,2,0,0,0,0,0,0,2,10,1,.,2081.1
.,2,8,0,0,2,0,0,0,0,0,0,2,10,1,.,2340.7
.,2,9,0,0,2,0,0,0,0,0,0,2,10,1,.,2591.8
.,2,10,0,0,2,0,0,0,0,0,0,2,10,1,.,2834.7
.,2,11,0,0,2,0,0,0,0,0,0,2,10,1,.,2741.8
.,2,12,0,0,2,0,0,0,0,0,0,2,10,1,.,2651.9
.,2,13,0,0,2,0,0,0,0,0,0,2,10,1,.,2892.8
.,2,14,0,0,2,0,0,0,0,0,0,2,10,1,.,3125.8
.,2,15,0,0,2,0,0,0,0,0,0,2,10,1,.,3351.1
.,2,16,0,0,2,0,0,0,0,0,0,2,10,1,.,3569.1
.,2,17,0,0,2,0,0,0,0,0,0,2,10,1,.,3779.9
.,2,18,0,0,2,0,0,0,0,0,0,2,10,1,.,3983.9
.,2,19,0,0,2,0,0,0,0,0,0,2,10,1,.,4181.1
.,2,20,0,0,2,0,0,0,0,0,0,2,10,1,.,4371.9
.,2,21,0,0,2,0,0,0,0,0,0,2,10,1,.,4556.4
.,2,22,0,0,2,0,0,0,0,0,0,2,10,1,.,4734.8
.,2,23,0,0,2,0,0,0,0,0,0,2,10,1,.,4579.6
.,2,24,0,0,2,0,0,0,0,0,0,2,10,1,.,4429.5
.,2,25,0,0,2,0,0,0,0,0,0,2,10,1,.,4612.1
.,2,26,0,0,2,0,0,0,0,0,0,2,10,1,.,4788.7
.,2,27,0,0,2,0,0,0,0,0,0,2,10,1,.,4959.6
.,2,28,0,0,2,0,0,0,0,0,0,2,10,1,.,5124.8
.,2,29,0,0,2,0,0,0,0,0,0,2,10,1,.,5284.6
.,2,30,0,0,2,0,0,0,0,0,0,2,10,1,.,5439.2
.,2,31,0,0,2,0,0,0,0,0,0,2,10,1,.,5588.8
.,2,32,0,0,2,0,0,0,0,0,0,2,10,1,.,5733.4
.,2,33,0,0,2,0,0,0,0,0,0,2,10,1,.,5873.3
.,2,34,0,0,2,0,0,0,0,0,0,2,10,1,.,6008.5
.,2,35,0,0,2,0,0,0,0,0,0,2,10,1,.,5811.6
.,2,36,0,0,2,0,0,0,0,0,0,2,10,1,.,5621
.,2,37,0,0,2,0,0,0,0,0,0,2,10,1,.,5764.6
.,2,38,0,0,2,0,0,0,0,0,0,2,10,1,.,5903.4
.,2,39,0,0,2,0,0,0,0,0,0,2,10,1,.,6037.7
.,2,40,0,0,2,0,0,0,0,0,0,2,10,1,.,6167.6
.,2,41,0,0,2,0,0,0,0,0,0,2,10,1,.,6293.3
.,2,42,0,0,2,0,0,0,0,0,0,2,10,1,.,6414.8
.,2,43,0,0,2,0,0,0,0,0,0,2,10,1,.,6532.3
.,2,44,0,0,2,0,0,0,0,0,0,2,10,1,.,6646
.,2,45,0,0,2,0,0,0,0,0,0,2,10,1,.,6756
.,2,46,0,0,2,0,0,0,0,0,0,2,10,1,.,6862.3
.,2,47,0,0,2,0,0,0,0,0,0,2,10,1,.,6637.4
.,2,48,0,0,2,0,0,0,0,0,0,2,10,1,.,6419.8
.,2,49,0,0,2,0,0,0,0,0,0,2,10,1,.,6209.3
.,2,50,0,0,2,0,0,0,0,0,0,2,10,1,.,6005.7
.,2,51,0,0,2,0,0,0,0,0,0,2,10,1,.,5808.8
.,2,52,0,0,2,0,0,0,0,0,0,2,10,1,.,5618.4
.,2,53,0,0,2,0,0,0,0,0,0,2,10,1,.,5434.2
.,2,54,0,0,2,0,0,0,0,0,0,2,10,1,.,5256.1
.,2,55,0,0,2,0,0,0,0,0,0,2,10,1,.,5083.7
.,2,56,0,0,2,0,0,0,0,0,0,2,10,1,.,4917.1
.,2,57,0,0,2,0,0,0,0,0,0,2,10,1,.,4755.9
.,2,58,0,0,2,0,0,0,0,0,0,2,10,1,.,4600
.,2,59,0,0,2,0,0,0,0,0,0,2,10,1,.,4449.2
.,2,60,0,0,2,0,0,0,0,0,0,2,10,1,.,4303.3
.,2,61,0,0,2,0,0,0,0,0,0,2,10,1,.,4162.2
.,2,62,0,0,2,0,0,0,0,0,0,2,10,1,.,4025.8
.,2,63,0,0,2,0,0,0,0,0,0,2,10,1,.,3893.8
.,2,64,0,0,2,0,0,0,0,0,0,2,10,1,.,3766.1
.,2,65,0,0,2,0,0,0,0,0,0,2,10,1,.,3642.7
.,2,66,0,0,2,0,0,0,0,0,0,2,10,1,.,3523.2
.,2,67,0,0,2,0,0,0,0,0,0,2,10,1,.,3407.7
.,2,68,0,0,2,0,0,0,0,0,0,2,10,1,.,3296
.,2,69,0,0,2,0,0,0,0,0,0,2,10,1,.,3188
.,2,70,0,0,2,0,0,0,0,0,0,2,10,1,.,3083.4
.,2,71,0,0,2,0,0,0,0,0,0,2,10,1,.,2982.4
.,2,72,0,0,2,0,0,0,0,0,0,2,10,1,.,2884.6
.,3,0,0,0,2,0,0,0,0,5,0,2,10,1,.,0
.,3,0,1,100,2,0,12,3,10,5,0,2,10,1,.,0
.,3,1,0,0,2,0,0,0,0,5,0,2,10,1,.,0
.,3,2,0,0,2,0,0,0,0,5,0,2,10,1,.,0
.,3,3,0,0,2,0,0,0,0,5,0,2,10,1,.,0
.,3,4,0,0,2,0,0,0,0,5,0,2,10,1,.,0
.,3,5,0,0,2,0,0,0,0,5,0,2,10,1,.,0
.,3,6,0,0,2,0,0,0,0,5,0,2,10,1,.,327.84
.,3,7,0,0,2,0,0,0,0,5,0,2,10,1,.,644.93
.,3,8,0,0,2,0,0,0,0,5,0,2,10,1,.,951.63
.,3,9,0,0,2,0,0,0,0,5,0,2,10,1,.,1248.3
.,3,10,0,0,2,0,0,0,0,5,0,2,10,1,.,1535.2
.,3,11,0,0,2,0,0,0,0,5,0,2,10,1,.,1812.7
.,3,12,0,0,2,0,0,0,0,5,0,2,10,1,.,2081.1
.,3,13,0,0,2,0,0,0,0,5,0,2,10,1,.,2340.7
.,3,14,0,0,2,0,0,0,0,5,0,2,10,1,.,2591.8
.,3,15,0,0,2,0,0,0,0,5,0,2,10,1,.,2834.7
.,3,16,0,0,2,0,0,0,0,5,0,2,10,1,.,2741.8
.,3,17,0,0,2,0,0,0,0,5,0,2,10,1,.,2651.9
.,3,18,0,0,2,0,0,0,0,5,0,2,10,1,.,2892.8
.,3,19,0,0,2,0,0,0,0,5,0,2,10,1,.,3125.8
.,3,20,0,0,2,0,0,0,0,5,0,2,10,1,.,3351.1
.,3,21,0,0,2,0,0,0,0,5,0,2,10,1,.,3569.1
.,3,22,0,0,2,0,0,0,0,5,0,2,10,1,.,3779.9
.,3,23,0,0,2,0,0,0,0,5,0,2,10,1,.,3983.9
.,3,24,0,0,2,0,0,0,0,5,0,2,10,1,.,4181.1
.,3,25,0,0,2,0,0,0,0,5,0,2,10,1,.,4371.9
.,3,26,0,0,2,0,0,0,0,5,0,2,10,1,.,4556.4
.,3,27,0,0,2,0,0,0,0,5,0,2,10,1,.,4734.8
.,3,28,0,0,2,0,0,0,0,5,0,2,10,1,.,4579.6
.,3,29,0,0,2,0,0,0,0,5,0,2,10,1,.,4429.5
.,3,30,0,0,2,0,0,0,0,5,0,2,10,1,.,4612.1
.,3,31,0,0,2,0,0,0,0,5,0,2,10,1,.,4788.7
.,3,32,0,0,2,0,0,0,0,5,0,2,10,1,.,4959.6
.,3,33,0,0,2,0,0,0,0,5,0,2,10,1,.,5124.8
.,3,34,0,0,2,0,0,0,0,5,0,2,10,1,.,5284.6
.,3,35,0,0,2,0,0,0,0,5,0,2,10,1,.,5439.2
.,3,36,0,0,2,0,0,0,0,5,0,2,10,1,.,5588.8
.,3,37,0,0,2,0,0,0,0,5,0,2,10,1,.,5733.4
.,3,38,0,0,2,0,0,0,0,5,0,2,10,1,.,5873.3
.,3,39,0,0,2,0,0,0,0,5,0,2,10,1,.,6008.5
.,3,40,0,0,2,0,0,0,0,5,0,2,10,1,.,5811.6
.,3,41,0,0,2,0,0,0,0,5,0,2,10,1,.,5621
.,3,42,0,0,2,0,0,0,0,5,0,2,10,1,.,5764.6
.,3,43,0,0,2,0,0,0,0,5,0,2,10,1,.,5903.4
.,3,44,0,0,2,0,0,0,0,5,0,2,10,1,.,6037.7
.,3,45,0,0,2,0,0,0,0,5,0,2,10,1,.,6167.6
.,3,46,0,0,2,0,0,0,0,5,0,2,10,1,.,6293.3
.,3,47,0,0,2,0,0,0,0,5,0,2,10,1,.,6414.8
.,3,48,0,0,2,0,0,0,0,5,0,2,10,1,.,6532.3
.,3,49,0,0,2,0,0,0,0,5,0,2,10,1,.,6646
.,3,50,0,0,2,0,0,0,0,5,0,2,10,1,.,6756
.,3,51,0,0,2,0,0,0,0,5,0,2,10,1,.,6862.3
.,3,52,0,0,2,0,0,0,0,5,0,2,10,1,.,6637.4
.,3,53,0,0,2,0,0,0,0,5,0,2,10,1,.,6419.8
.,3,54,0,0,2,0,0,0,0,5,0,2,10,1,.,6209.3
.,3,55,0,0,2,0,0,0,0,5,0,2,10,1,.,6005.7
.,3,56,0,0,2,0,0,0,0,5,0,2,10,1,.,5808.8
.,3,57,0,0,2,0,0,0,0,5,0,2,10,1,.,5618.4
.,3,58,0,0,2,0,0,0,0,5,0,2,10,1,.,5434.2
.,3,59,0,0,2,0,0,0,0,5,0,2,10,1,.,5256.1
.,3,60,0,0,2,0,0,0,0,5,0,2,10,1,.,5083.7
.,3,61,0,0,2,0,0,0,0,5,0,2,10,1,.,4917.1
.,3,62,0,0,2,0,0,0,0,5,0,2,10,1,.,4755.9
.,3,63,0,0,2,0,0,0,0,5,0,2,10,1,.,4600
.,3,64,0,0,2,0,0,0,0,5,0,2,10,1,.,4449.2
.,3,65,0,0,2,0,0,0,0,5,0,2,10,1,.,4303.3
.,3,66,0,0,2,0,0,0,0,5,0,2,10,1,.,4162.2
.,3,67,0,0,2,0,0,0,0,5,0,2,10,1,.,4025.8
.,3,68,0,0,2,0,0,0,0,5,0,2,10,1,.,3893.8
.,3,69,0,0,2,0,0,0,0,5,0,2,10,1,.,3766.1
.,3,70,0,0,2,0,0,0,0,5,0,2,10,1,.,3642.7
.,3,71,0,0,2,0,0,0,0,5,0,2,10,1,.,3523.2
.,3,72,0,0,2,0,0,0,0,5,0,2,10,1,.,3407.7
.,4,0,0,0,2,0,0,0,0,5,0,2,10,0.412,.,0
.,4,0,1,100,2,0,12,3,10,5,0,2,10,0.412,.,0
.,4,1,0,0,2,0,0,0,0,5,0,2,10,0.412,.,0
.,4,2,0,0,2,0,0,0,0,5,0,2,10,0.412,.,0
.,4,3,0,0,2,0,0,0,0,5,0,2,10,0.412,.,0
.,4,4,0,0,2,0,0,0,0,5,0,2,10,0.412,.,0
.,4,5,0,0,2,0,0,0,0,5,0,2,10,0.412,.,0
.,4,6,0,0,2,0,0,0,0,5,0,2,10,0.412,.,327.84
.,4,7,0,0,2,0,0,0,0,5,0,2,10,0.412,.,644.93
.,4,8,0,0,2,0,0,0,0,5,0,2,10,0.412,.,951.63
.,4,9,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1248.3
.,4,10,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1246.1
.,4,11,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1205.3
.,4,12,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1165.7
.,4,13,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1127.5
.,4,14,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1090.6
.,4,15,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1054.8
.,4,16,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1020.2
.,4,17,0,0,2,0,0,0,0,5,0,2,10,0.412,.,986.78
.,4,18,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1282.3
.,4,19,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1568.1
.,4,20,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1844.5
.,4,21,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2111.9
.,4,22,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2081.4
.,4,23,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2013.2
.,4,24,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1947.2
.,4,25,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1883.3
.,4,26,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1821.6
.,4,27,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1761.9
.,4,28,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1704.1
.,4,29,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1648.2
.,4,30,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1922
.,4,31,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2186.9
.,4,32,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2443
.,4,33,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2690.8
.,4,34,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2641.3
.,4,35,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2554.7
.,4,36,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2471
.,4,37,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2390
.,4,38,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2311.6
.,4,39,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2235.8
.,4,40,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2162.5
.,4,41,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2091.6
.,4,42,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2350.9
.,4,43,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2601.7
.,4,44,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2844.2
.,4,45,0,0,2,0,0,0,0,5,0,2,10,0.412,.,3078.8
.,4,46,0,0,2,0,0,0,0,5,0,2,10,0.412,.,3016.6
.,4,47,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2917.7
.,4,48,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2822.1
.,4,49,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2729.6
.,4,50,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2640.1
.,4,51,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2553.5
.,4,52,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2469.8
.,4,53,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2388.8
.,4,54,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2310.5
.,4,55,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2234.8
.,4,56,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2161.5
.,4,57,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2090.7
.,4,58,0,0,2,0,0,0,0,5,0,2,10,0.412,.,2022.1
.,4,59,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1955.8
.,4,60,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1891.7
.,4,61,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1829.7
.,4,62,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1769.7
.,4,63,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1711.7
.,4,64,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1655.6
.,4,65,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1601.3
.,4,66,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1548.8
.,4,67,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1498
.,4,68,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1448.9
.,4,69,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1401.4
.,4,70,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1355.5
.,4,71,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1311
.,4,72,0,0,2,0,0,0,0,5,0,2,10,0.412,.,1268
.,5,0,0,0,2,0,0,0,0,0,0,2,10,0.412,.,0
.,5,0,1,100,2,1,12,3,10,0,0,2,10,0.412,.,2993.1
.,5,1,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3222.9
.,5,2,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3445
.,5,3,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3659.9
.,5,4,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3867.8
.,5,5,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3779.8
.,5,6,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3655.8
.,5,7,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3536
.,5,8,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3420.1
.,5,9,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3307.9
.,5,10,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3199.5
.,5,11,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3094.6
.,5,12,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2993.1
.,5,13,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3222.9
.,5,14,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3445
.,5,15,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3659.9
.,5,16,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3867.8
.,5,17,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3779.8
.,5,18,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3655.8
.,5,19,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3536
.,5,20,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3420.1
.,5,21,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3307.9
.,5,22,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3199.5
.,5,23,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3094.6
.,5,24,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2993.1
.,5,25,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3222.9
.,5,26,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3445
.,5,27,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3659.9
.,5,28,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3867.8
.,5,29,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3779.8
.,5,30,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3655.8
.,5,31,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3536
.,5,32,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3420.1
.,5,33,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3307.9
.,5,34,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3199.5
.,5,35,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3094.6
.,5,36,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2993.1
.,5,37,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3222.9
.,5,38,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3445
.,5,39,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3659.9
.,5,40,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3867.8
.,5,41,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3779.8
.,5,42,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3655.8
.,5,43,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3536
.,5,44,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3420.1
.,5,45,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3307.9
.,5,46,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3199.5
.,5,47,0,0,2,0,0,0,0,0,0,2,10,0.412,.,3094.6
.,5,48,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2993.1
.,5,49,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2895
.,5,50,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2800.1
.,5,51,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2708.3
.,5,52,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2619.5
.,5,53,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2533.6
.,5,54,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2450.6
.,5,55,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2370.2
.,5,56,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2292.5
.,5,57,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2217.4
.,5,58,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2144.7
.,5,59,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2074.4
.,5,60,0,0,2,0,0,0,0,0,0,2,10,0.412,.,2006.4
.,5,61,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1940.6
.,5,62,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1877
.,5,63,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1815.4
.,5,64,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1755.9
.,5,65,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1698.4
.,5,66,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1642.7
.,5,67,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1588.8
.,5,68,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1536.7
.,5,69,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1486.4
.,5,70,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1437.6
.,5,71,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1390.5
.,5,72,0,0,2,0,0,0,0,0,0,2,10,0.412,.,1344.9
